lang,idx,role,agent_name,correct,prediction,gold,shape,final_step_last_layer_gold_logprob,final_step_last_layer_gold_rank,best_gold_rank,best_gold_logprob,emergence_step,latent_reasoning_score,rank_threshold,emergence_layer_strategy
ru,1,judger,Judger,True,3,3,1x37x2560,-16.953174591064453,823.0,80.0,-10.665685653686523,0,1.0,1000,final_layer
ru,2,planner,Planner,False,000,70000,4x37x2560,-14.00080680847168,51.0,49.0,-9.022574424743652,2,0.5,1000,final_layer
ru,2,critic,Critic,False,000,70000,4x37x2560,-10.405893325805664,88.0,49.0,-9.06443977355957,2,0.5,1000,final_layer
ru,2,refiner,Refiner,False,000,70000,4x37x2560,-22.375093460083008,538.0,49.0,-10.191137313842773,3,0.25,1000,final_layer
ru,2,judger,Judger,False,000,70000,1x37x2560,-19.78310203552246,4282.0,149.0,-9.272915840148926,,0.0,1000,final_layer
ru,3,planner,Planner,True,540,540,4x37x2560,-14.564664840698242,123.0,31.0,-9.194891929626465,2,0.5,1000,final_layer
ru,3,critic,Critic,True,540,540,4x37x2560,-18.625200271606445,185.0,38.0,-8.971303939819336,2,0.5,1000,final_layer
ru,3,refiner,Refiner,True,540,540,4x37x2560,-27.87550926208496,1469.0,38.0,-9.493789672851562,,0.0,1000,final_layer
ru,3,judger,Judger,True,540,540,1x37x2560,-19.19065284729004,3375.0,105.0,-8.912542343139648,,0.0,1000,final_layer
ru,4,planner,Planner,True,20,20,4x37x2560,-14.256813049316406,16.0,6.0,-8.891895294189453,1,0.75,1000,final_layer
ru,4,critic,Critic,True,20,20,4x37x2560,-21.312519073486328,231.0,12.0,-10.216741561889648,2,0.5,1000,final_layer
ru,4,refiner,Refiner,True,20,20,4x37x2560,-26.56255531311035,634.0,12.0,-9.59634780883789,3,0.25,1000,final_layer
ru,4,judger,Judger,True,20,20,1x37x2560,-18.501935958862305,1028.0,63.0,-12.902425765991211,,0.0,1000,final_layer
ru,5,planner,Planner,True,64,64,4x37x2560,-14.87745189666748,154.0,42.0,-10.162286758422852,2,0.5,1000,final_layer
ru,5,critic,Critic,True,64,64,4x37x2560,-23.375009536743164,388.0,42.0,-10.14400577545166,2,0.5,1000,final_layer
ru,5,refiner,Refiner,True,64,64,4x37x2560,-29.875009536743164,6645.0,42.0,-9.673057556152344,,0.0,1000,final_layer
ru,5,judger,Judger,True,64,64,1x37x2560,-20.96914291381836,3111.0,123.0,-9.319375038146973,,0.0,1000,final_layer
ru,6,planner,Planner,True,260,260,4x37x2560,-14.59936809539795,257.0,12.0,-10.105256080627441,1,0.75,1000,final_layer
ru,6,critic,Critic,True,260,260,4x37x2560,-23.625003814697266,290.0,12.0,-9.916049003601074,1,0.75,1000,final_layer
ru,6,refiner,Refiner,True,260,260,4x37x2560,-21.25000762939453,21.0,12.0,-9.146214485168457,3,0.25,1000,final_layer
ru,6,judger,Judger,True,260,260,1x37x2560,-19.813087463378906,1378.0,63.0,-12.837685585021973,,0.0,1000,final_layer
ru,7,planner,Planner,True,160,160,4x37x2560,-14.626100540161133,116.0,8.0,-11.286070823669434,2,0.5,1000,final_layer
ru,7,critic,Critic,True,160,160,4x37x2560,-11.562952995300293,6.0,6.0,-9.50949478149414,2,0.5,1000,final_layer
ru,7,refiner,Refiner,True,160,160,4x37x2560,-26.93885040283203,1330.0,8.0,-9.29462718963623,,0.0,1000,final_layer
ru,7,judger,Judger,True,160,160,1x37x2560,-11.375420570373535,9.0,9.0,-7.773126125335693,0,1.0,1000,final_layer
ru,8,planner,Planner,False,7,45,4x37x2560,-14.81643009185791,265.0,30.0,-9.602128982543945,2,0.5,1000,final_layer
ru,8,critic,Critic,False,7,45,4x37x2560,-11.627416610717773,36.0,30.0,-8.898106575012207,1,0.75,1000,final_layer
ru,8,refiner,Refiner,False,7,45,4x37x2560,-25.60945701599121,27720.0,30.0,-9.657876014709473,,0.0,1000,final_layer
ru,8,judger,Judger,False,7,45,1x37x2560,-19.220964431762695,2690.0,96.0,-8.622489929199219,,0.0,1000,final_layer
ru,9,planner,Planner,True,460,460,4x37x2560,-14.438461303710938,89.0,30.0,-9.309953689575195,2,0.5,1000,final_layer
ru,9,critic,Critic,True,460,460,4x37x2560,-21.875001907348633,82.0,23.0,-9.365254402160645,2,0.5,1000,final_layer
ru,9,refiner,Refiner,True,460,460,4x37x2560,-27.875015258789062,29465.0,30.0,-9.156002044677734,,0.0,1000,final_layer
ru,9,judger,Judger,True,460,460,1x37x2560,-20.56292152404785,2256.0,96.0,-8.511253356933594,,0.0,1000,final_layer
ru,10,planner,Planner,True,366,366,4x37x2560,-16.312685012817383,22.0,19.0,-9.538787841796875,1,0.75,1000,final_layer
ru,10,critic,Critic,True,366,366,4x37x2560,-11.009249687194824,69.0,19.0,-10.782491683959961,2,0.5,1000,final_layer
ru,10,refiner,Refiner,True,366,366,4x37x2560,-13.567161560058594,162.0,19.0,-10.095946311950684,3,0.25,1000,final_layer
ru,10,judger,Judger,True,366,366,1x37x2560,-17.56483268737793,506.0,80.0,-10.519814491271973,0,1.0,1000,final_layer
ru,11,planner,Planner,True,694,694,4x37x2560,-15.687714576721191,36.0,36.0,-10.526287078857422,3,0.25,1000,final_layer
ru,11,critic,Critic,True,694,694,4x37x2560,-8.308358192443848,189.0,42.0,-8.308358192443848,3,0.25,1000,final_layer
ru,11,refiner,Refiner,True,694,694,4x37x2560,-29.656261444091797,21412.0,42.0,-10.599257469177246,,0.0,1000,final_layer
ru,11,judger,Judger,True,694,694,1x37x2560,-20.71924591064453,3319.0,123.0,-9.635457038879395,,0.0,1000,final_layer
ru,12,planner,Planner,False,2,13,4x37x2560,-12.378092765808105,34.0,7.0,-6.642983436584473,1,0.75,1000,final_layer
ru,12,critic,Critic,False,2,13,4x37x2560,-21.063213348388672,151.0,8.0,-9.554081916809082,2,0.5,1000,final_layer
ru,12,refiner,Refiner,False,2,13,4x37x2560,-20.00151252746582,1493.0,8.0,-10.0466890335083,,0.0,1000,final_layer
ru,12,judger,Judger,False,2,13,1x37x2560,-10.251806259155273,10.0,10.0,-7.956023216247559,0,1.0,1000,final_layer
ru,13,planner,Planner,False,24,18,4x37x2560,-13.876516342163086,45.0,8.0,-10.272396087646484,1,0.75,1000,final_layer
ru,13,critic,Critic,False,24,18,4x37x2560,-22.68751335144043,122.0,8.0,-8.634004592895508,1,0.75,1000,final_layer
ru,13,refiner,Refiner,False,24,18,4x37x2560,-25.078218460083008,32889.0,8.0,-9.582666397094727,,0.0,1000,final_layer
ru,13,judger,Judger,False,24,18,1x37x2560,-9.501972198486328,7.0,7.0,-6.835500717163086,0,1.0,1000,final_layer
ru,14,planner,Planner,True,60,60,4x37x2560,-11.09478759765625,84.0,24.0,-9.297224998474121,2,0.5,1000,final_layer
ru,14,critic,Critic,True,60,60,4x37x2560,-24.37529754638672,710.0,42.0,-10.257248878479004,3,0.25,1000,final_layer
ru,14,refiner,Refiner,True,60,60,4x37x2560,-27.75678062438965,25713.0,42.0,-10.259449005126953,,0.0,1000,final_layer
ru,14,judger,Judger,True,60,60,1x37x2560,-19.626354217529297,2531.0,123.0,-9.468421936035156,,0.0,1000,final_layer
ru,15,planner,Planner,True,125,125,4x37x2560,-12.754597663879395,54.0,7.0,-9.59046459197998,1,0.75,1000,final_layer
ru,15,critic,Critic,True,125,125,4x37x2560,-18.12652015686035,121.0,8.0,-7.85653018951416,3,0.25,1000,final_layer
ru,15,refiner,Refiner,True,125,125,4x37x2560,-21.750036239624023,502.0,8.0,-10.115488052368164,3,0.25,1000,final_layer
ru,15,judger,Judger,True,125,125,1x37x2560,-11.12537670135498,7.0,7.0,-7.731276512145996,0,1.0,1000,final_layer
ru,16,planner,Planner,True,230,230,4x37x2560,-14.50118637084961,76.0,12.0,-10.442046165466309,2,0.5,1000,final_layer
ru,16,critic,Critic,True,230,230,4x37x2560,-16.688190460205078,177.0,12.0,-9.284505844116211,2,0.5,1000,final_layer
ru,16,refiner,Refiner,True,230,230,4x37x2560,-16.252656936645508,681.0,12.0,-12.077584266662598,3,0.25,1000,final_layer
ru,16,judger,Judger,True,230,230,1x37x2560,-14.730584144592285,346.0,63.0,-12.032068252563477,0,1.0,1000,final_layer
ru,17,planner,Planner,True,57500,57500,4x37x2560,-14.688436508178711,105.0,14.0,-8.03518009185791,2,0.5,1000,final_layer
ru,17,critic,Critic,True,57500,57500,4x37x2560,-23.2500057220459,445.0,31.0,-9.251636505126953,2,0.5,1000,final_layer
ru,17,refiner,Refiner,True,57500,57500,4x37x2560,-24.350658416748047,969.0,38.0,-9.160094261169434,3,0.25,1000,final_layer
ru,17,judger,Judger,True,57500,57500,1x37x2560,-19.469818115234375,2454.0,105.0,-9.215652465820312,,0.0,1000,final_layer
ru,18,planner,Planner,True,7,7,4x37x2560,-16.9376277923584,25.0,25.0,-9.478902816772461,1,0.75,1000,final_layer
ru,18,critic,Critic,True,7,7,4x37x2560,-14.500532150268555,87.0,49.0,-10.486358642578125,3,0.25,1000,final_layer
ru,18,refiner,Refiner,True,7,7,4x37x2560,-25.750825881958008,3050.0,49.0,-9.624872207641602,,0.0,1000,final_layer
ru,18,judger,Judger,True,7,7,1x37x2560,-18.347454071044922,1940.0,149.0,-9.017688751220703,,0.0,1000,final_layer
ru,19,planner,Planner,True,6,6,4x37x2560,-12.322674751281738,86.0,42.0,-9.72768783569336,2,0.5,1000,final_layer
ru,19,critic,Critic,True,6,6,4x37x2560,-18.875133514404297,284.0,42.0,-10.07929515838623,2,0.5,1000,final_layer
ru,19,refiner,Refiner,True,6,6,4x37x2560,-21.383838653564453,1714.0,42.0,-9.116161346435547,,0.0,1000,final_layer
ru,19,judger,Judger,True,6,6,1x37x2560,-19.532827377319336,2220.0,123.0,-9.420162200927734,,0.0,1000,final_layer
ru,20,planner,Planner,True,15,15,4x37x2560,-13.189476013183594,57.0,8.0,-9.798043251037598,1,0.75,1000,final_layer
ru,20,critic,Critic,True,15,15,4x37x2560,-18.93764877319336,112.0,8.0,-8.617246627807617,1,0.75,1000,final_layer
ru,20,refiner,Refiner,True,15,15,4x37x2560,-24.250003814697266,119.0,8.0,-9.46826171875,3,0.25,1000,final_layer
ru,20,judger,Judger,True,15,15,1x37x2560,-11.375382423400879,9.0,9.0,-7.718422889709473,0,1.0,1000,final_layer
ru,21,planner,Planner,True,14,14,4x37x2560,-9.89469051361084,44.0,8.0,-9.89469051361084,1,0.75,1000,final_layer
ru,21,critic,Critic,True,14,14,4x37x2560,-14.563315391540527,38.0,8.0,-9.917472839355469,2,0.5,1000,final_layer
ru,21,refiner,Refiner,True,14,14,4x37x2560,-25.062509536743164,516.0,8.0,-10.1251802444458,3,0.25,1000,final_layer
ru,21,judger,Judger,True,14,14,1x37x2560,-8.876371383666992,3.0,3.0,-6.0371012687683105,0,1.0,1000,final_layer
ru,22,planner,Planner,True,7,7,4x37x2560,-12.58132553100586,190.0,17.0,-8.908568382263184,2,0.5,1000,final_layer
ru,22,critic,Critic,True,7,7,4x37x2560,-17.625011444091797,10.0,10.0,-8.688275337219238,3,0.25,1000,final_layer
ru,22,refiner,Refiner,True,7,7,4x37x2560,-18.87520980834961,379.0,49.0,-8.951549530029297,2,0.5,1000,final_layer
ru,22,judger,Judger,True,7,7,1x37x2560,-20.063533782958984,2665.0,149.0,-9.176648139953613,,0.0,1000,final_layer
ru,23,planner,Planner,True,8,8,4x37x2560,-18.125164031982422,69.0,49.0,-9.553329467773438,3,0.25,1000,final_layer
ru,23,critic,Critic,True,8,8,4x37x2560,-12.76183795928955,328.0,49.0,-9.643512725830078,3,0.25,1000,final_layer
ru,23,refiner,Refiner,True,8,8,4x37x2560,-19.93869400024414,1493.0,49.0,-9.552544593811035,,0.0,1000,final_layer
ru,23,judger,Judger,True,8,8,1x37x2560,-19.136022567749023,7981.0,152.0,-8.890692710876465,,0.0,1000,final_layer
ru,24,planner,Planner,True,26,26,4x37x2560,-15.750327110290527,23.0,12.0,-10.40070915222168,1,0.75,1000,final_layer
ru,24,critic,Critic,True,26,26,4x37x2560,-10.02819538116455,66.0,12.0,-10.02819538116455,2,0.5,1000,final_layer
ru,24,refiner,Refiner,True,26,26,4x37x2560,-25.43755531311035,1594.0,12.0,-11.773669242858887,,0.0,1000,final_layer
ru,24,judger,Judger,True,26,26,1x37x2560,-17.940771102905273,901.0,63.0,-12.187637329101562,0,1.0,1000,final_layer
ru,25,planner,Planner,True,2,2,4x37x2560,-11.078948020935059,83.0,12.0,-10.420641899108887,2,0.5,1000,final_layer
ru,25,critic,Critic,True,2,2,4x37x2560,-8.871807098388672,556.0,12.0,-8.871807098388672,3,0.25,1000,final_layer
ru,25,refiner,Refiner,True,2,2,4x37x2560,-24.313060760498047,116.0,12.0,-10.016093254089355,3,0.25,1000,final_layer
ru,25,judger,Judger,True,2,2,1x37x2560,-19.68817901611328,1552.0,63.0,-13.007662773132324,,0.0,1000,final_layer
ru,26,planner,Planner,True,243,243,4x37x2560,-13.62640380859375,81.0,5.0,-8.688124656677246,1,0.75,1000,final_layer
ru,26,critic,Critic,True,243,243,4x37x2560,-7.110096454620361,7.0,7.0,-7.110096454620361,2,0.5,1000,final_layer
ru,26,refiner,Refiner,True,243,243,4x37x2560,-27.812501907348633,132.0,12.0,-9.93278694152832,3,0.25,1000,final_layer
ru,26,judger,Judger,True,243,243,1x37x2560,-19.500659942626953,1124.0,63.0,-12.724233627319336,,0.0,1000,final_layer
ru,27,planner,Planner,False,16.00,16,4x37x2560,-15.562787055969238,30.0,8.0,-10.72216796875,1,0.75,1000,final_layer
ru,27,critic,Critic,False,16.00,16,4x37x2560,-8.407880783081055,19.0,8.0,-8.407880783081055,2,0.5,1000,final_layer
ru,27,refiner,Refiner,False,16.00,16,4x37x2560,-22.37507438659668,1611.0,8.0,-10.524273872375488,,0.0,1000,final_layer
ru,27,judger,Judger,False,16.00,16,1x37x2560,-9.377694129943848,7.0,7.0,-7.247973918914795,0,1.0,1000,final_layer
ru,28,planner,Planner,True,25,25,4x37x2560,-15.945138931274414,33.0,9.0,-7.0346360206604,1,0.75,1000,final_layer
ru,28,critic,Critic,True,25,25,4x37x2560,-7.558274269104004,121.0,12.0,-7.558274269104004,3,0.25,1000,final_layer
ru,28,refiner,Refiner,True,25,25,4x37x2560,-21.62554168701172,2710.0,12.0,-12.321515083312988,,0.0,1000,final_layer
ru,28,judger,Judger,True,25,25,1x37x2560,-18.68857765197754,671.0,63.0,-12.7913236618042,0,1.0,1000,final_layer
ru,29,planner,Planner,True,104,104,4x37x2560,-14.937849044799805,31.0,8.0,-10.191544532775879,1,0.75,1000,final_layer
ru,29,critic,Critic,True,104,104,4x37x2560,-10.323873519897461,46.0,8.0,-10.054306030273438,2,0.5,1000,final_layer
ru,29,refiner,Refiner,True,104,104,4x37x2560,-25.125003814697266,2040.0,8.0,-9.419628143310547,,0.0,1000,final_layer
ru,29,judger,Judger,True,104,104,1x37x2560,-8.263007164001465,6.0,6.0,-7.218531608581543,0,1.0,1000,final_layer
ru,30,planner,Planner,True,109,109,4x37x2560,-14.812868118286133,35.0,8.0,-9.80726146697998,1,0.75,1000,final_layer
ru,30,critic,Critic,True,109,109,4x37x2560,-18.500329971313477,153.0,8.0,-10.334379196166992,2,0.5,1000,final_layer
ru,30,refiner,Refiner,True,109,109,4x37x2560,-27.31250762939453,1194.0,8.0,-11.39771842956543,,0.0,1000,final_layer
ru,30,judger,Judger,True,109,109,1x37x2560,-10.251511573791504,9.0,9.0,-7.416469573974609,0,1.0,1000,final_layer
ru,31,planner,Planner,True,80,80,4x37x2560,-16.81528091430664,856.0,49.0,-9.488164901733398,2,0.5,1000,final_layer
ru,31,critic,Critic,True,80,80,4x37x2560,-16.406993865966797,353.0,49.0,-9.573429107666016,3,0.25,1000,final_layer
ru,31,refiner,Refiner,True,80,80,4x37x2560,-29.750028610229492,2574.0,49.0,-9.602800369262695,,0.0,1000,final_layer
ru,31,judger,Judger,True,80,80,1x37x2560,-21.531742095947266,8414.0,152.0,-8.8762845993042,,0.0,1000,final_layer
ru,32,planner,Planner,True,35,35,4x37x2560,-16.500150680541992,25.0,19.0,-9.254204750061035,1,0.75,1000,final_layer
ru,32,critic,Critic,True,35,35,4x37x2560,-11.13940715789795,102.0,19.0,-11.13940715789795,2,0.5,1000,final_layer
ru,32,refiner,Refiner,True,35,35,4x37x2560,-21.062559127807617,822.0,19.0,-9.498462677001953,3,0.25,1000,final_layer
ru,32,judger,Judger,True,35,35,1x37x2560,-18.25178337097168,1136.0,80.0,-10.777849197387695,,0.0,1000,final_layer
ru,33,planner,Planner,True,70,70,4x37x2560,-13.750592231750488,24.0,24.0,-9.052353858947754,1,0.75,1000,final_layer
ru,33,critic,Critic,True,70,70,4x37x2560,-11.818533897399902,71.0,49.0,-9.55031967163086,2,0.5,1000,final_layer
ru,33,refiner,Refiner,True,70,70,4x37x2560,-21.56267738342285,767.0,49.0,-10.188577651977539,3,0.25,1000,final_layer
ru,33,judger,Judger,True,70,70,1x37x2560,-18.881258010864258,3040.0,149.0,-8.994070053100586,,0.0,1000,final_layer
ru,34,planner,Planner,True,23,23,4x37x2560,-14.439191818237305,77.0,12.0,-10.467135429382324,1,0.75,1000,final_layer
ru,34,critic,Critic,True,23,23,4x37x2560,-16.37713050842285,229.0,12.0,-11.131805419921875,2,0.5,1000,final_layer
ru,34,refiner,Refiner,True,23,23,4x37x2560,-23.088701248168945,1559.0,12.0,-10.06353759765625,,0.0,1000,final_layer
ru,34,judger,Judger,True,23,23,1x37x2560,-19.43857765197754,1517.0,63.0,-12.787264823913574,,0.0,1000,final_layer
ru,35,planner,Planner,True,9,9,4x37x2560,-15.565653800964355,361.0,20.0,-7.845096588134766,2,0.5,1000,final_layer
ru,35,critic,Critic,True,9,9,4x37x2560,-21.814695358276367,130.0,48.0,-8.668279647827148,3,0.25,1000,final_layer
ru,35,refiner,Refiner,True,9,9,4x37x2560,-17.750377655029297,367.0,48.0,-8.629632949829102,3,0.25,1000,final_layer
ru,35,judger,Judger,True,9,9,1x37x2560,-21.15708351135254,8753.0,160.0,-7.683858394622803,,0.0,1000,final_layer
ru,36,planner,Planner,True,75,75,4x37x2560,-13.87582778930664,44.0,44.0,-8.905585289001465,1,0.75,1000,final_layer
ru,36,critic,Critic,True,75,75,4x37x2560,-12.941060066223145,89.0,49.0,-9.128166198730469,2,0.5,1000,final_layer
ru,36,refiner,Refiner,True,75,75,4x37x2560,-23.000009536743164,482.0,49.0,-9.507946014404297,3,0.25,1000,final_layer
ru,36,judger,Judger,True,75,75,1x37x2560,-17.545045852661133,2118.0,149.0,-9.093517303466797,,0.0,1000,final_layer
ru,37,planner,Planner,False,5,2,4x37x2560,-13.501976013183594,80.0,12.0,-9.949630737304688,1,0.75,1000,final_layer
ru,37,critic,Critic,False,5,2,4x37x2560,-20.87501335144043,113.0,12.0,-9.599100112915039,1,0.75,1000,final_layer
ru,37,refiner,Refiner,False,5,2,4x37x2560,-24.593751907348633,1485.0,12.0,-10.069050788879395,,0.0,1000,final_layer
ru,37,judger,Judger,False,5,2,1x37x2560,-19.68821907043457,1441.0,63.0,-12.933761596679688,,0.0,1000,final_layer
ru,38,planner,Planner,True,10,10,4x37x2560,-6.708450794219971,10.0,8.0,-6.708450794219971,1,0.75,1000,final_layer
ru,38,critic,Critic,True,10,10,4x37x2560,-10.570206642150879,36.0,8.0,-10.570206642150879,2,0.5,1000,final_layer
ru,38,refiner,Refiner,True,10,10,4x37x2560,-25.281259536743164,1211.0,8.0,-11.084769248962402,,0.0,1000,final_layer
ru,38,judger,Judger,True,10,10,1x37x2560,-10.126724243164062,7.0,7.0,-7.218649864196777,0,1.0,1000,final_layer
ru,39,planner,Planner,False,12,18,4x37x2560,-13.066758155822754,54.0,8.0,-9.81201171875,1,0.75,1000,final_layer
ru,39,critic,Critic,False,12,18,4x37x2560,-22.500043869018555,174.0,8.0,-9.449541091918945,2,0.5,1000,final_layer
ru,39,refiner,Refiner,False,12,18,4x37x2560,-18.56284523010254,39.0,8.0,-9.275018692016602,3,0.25,1000,final_layer
ru,39,judger,Judger,False,12,18,1x37x2560,-11.500523567199707,10.0,10.0,-8.014842987060547,0,1.0,1000,final_layer
ru,40,planner,Planner,True,8,8,4x37x2560,-13.251249313354492,43.0,43.0,-8.782115936279297,3,0.25,1000,final_layer
ru,40,critic,Critic,True,8,8,4x37x2560,-17.25042724609375,305.0,49.0,-9.92020034790039,3,0.25,1000,final_layer
ru,40,refiner,Refiner,True,8,8,4x37x2560,-29.937524795532227,13895.0,49.0,-9.860336303710938,,0.0,1000,final_layer
ru,40,judger,Judger,True,8,8,1x37x2560,-21.282506942749023,10704.0,152.0,-9.058023452758789,,0.0,1000,final_layer
ru,41,planner,Planner,True,200,200,4x37x2560,-16.946866989135742,110.0,12.0,-10.64421558380127,1,0.75,1000,final_layer
ru,41,critic,Critic,True,200,200,4x37x2560,-22.50008773803711,253.0,12.0,-9.088591575622559,2,0.5,1000,final_layer
ru,41,refiner,Refiner,True,200,200,4x37x2560,-16.535930633544922,839.0,12.0,-8.841297149658203,3,0.25,1000,final_layer
ru,41,judger,Judger,True,200,200,1x37x2560,-19.063947677612305,1413.0,63.0,-12.887742042541504,,0.0,1000,final_layer
ru,42,planner,Planner,True,26,26,4x37x2560,-15.875279426574707,50.0,12.0,-10.23080825805664,1,0.75,1000,final_layer
ru,42,critic,Critic,True,26,26,4x37x2560,-18.187702178955078,347.0,12.0,-10.092439651489258,3,0.25,1000,final_layer
ru,42,refiner,Refiner,True,26,26,4x37x2560,-24.500112533569336,395.0,12.0,-11.185169219970703,3,0.25,1000,final_layer
ru,42,judger,Judger,True,26,26,1x37x2560,-19.313249588012695,1134.0,63.0,-12.905661582946777,,0.0,1000,final_layer
ru,43,planner,Planner,True,48,48,4x37x2560,-15.575066566467285,32.0,30.0,-8.487577438354492,1,0.75,1000,final_layer
ru,43,critic,Critic,True,48,48,4x37x2560,-12.941634178161621,108.0,30.0,-9.428308486938477,2,0.5,1000,final_layer
ru,43,refiner,Refiner,True,48,48,4x37x2560,-26.59375,4143.0,30.0,-9.529412269592285,,0.0,1000,final_layer
ru,43,judger,Judger,True,48,48,1x37x2560,-20.875625610351562,4507.0,96.0,-8.52513313293457,,0.0,1000,final_layer
ru,44,planner,Planner,True,20,20,4x37x2560,-13.9384183883667,70.0,12.0,-10.231760025024414,1,0.75,1000,final_layer
ru,44,critic,Critic,True,20,20,4x37x2560,-16.062955856323242,180.0,12.0,-9.577853202819824,2,0.5,1000,final_layer
ru,44,refiner,Refiner,True,20,20,4x37x2560,-23.812524795532227,166.0,12.0,-10.084864616394043,3,0.25,1000,final_layer
ru,44,judger,Judger,True,20,20,1x37x2560,-18.87593650817871,1132.0,63.0,-12.866910934448242,,0.0,1000,final_layer
ru,45,planner,Planner,False,44,104,4x37x2560,-15.00206470489502,136.0,8.0,-10.060201644897461,2,0.5,1000,final_layer
ru,45,critic,Critic,False,44,104,4x37x2560,-17.000112533569336,95.0,8.0,-8.723560333251953,1,0.75,1000,final_layer
ru,45,refiner,Refiner,False,44,104,4x37x2560,-17.68857192993164,85.0,8.0,-10.307032585144043,3,0.25,1000,final_layer
ru,45,judger,Judger,False,44,104,1x37x2560,-11.1887788772583,10.0,10.0,-8.482319831848145,0,1.0,1000,final_layer
ru,46,planner,Planner,False,23,163,4x37x2560,-18.43758201599121,48.0,8.0,-10.268050193786621,1,0.75,1000,final_layer
ru,46,critic,Critic,False,23,163,4x37x2560,-18.12505531311035,162.0,8.0,-11.3441743850708,3,0.25,1000,final_layer
ru,46,refiner,Refiner,False,23,163,4x37x2560,-22.15828514099121,12839.0,8.0,-10.20715045928955,,0.0,1000,final_layer
ru,46,judger,Judger,False,23,163,1x37x2560,-9.876703262329102,6.0,6.0,-7.361159324645996,0,1.0,1000,final_layer
ru,47,planner,Planner,False,400,800,4x37x2560,-12.508112907409668,141.0,49.0,-9.473301887512207,2,0.5,1000,final_layer
ru,47,critic,Critic,False,400,800,4x37x2560,-22.31255531311035,764.0,49.0,-9.65123176574707,2,0.5,1000,final_layer
ru,47,refiner,Refiner,False,400,800,4x37x2560,-29.032960891723633,2483.0,49.0,-9.664326667785645,,0.0,1000,final_layer
ru,47,judger,Judger,False,400,800,1x37x2560,-21.563779830932617,11903.0,152.0,-8.894932746887207,,0.0,1000,final_layer
ru,48,planner,Planner,True,8,8,4x37x2560,-12.636598587036133,305.0,49.0,-9.503332138061523,2,0.5,1000,final_layer
ru,48,critic,Critic,True,8,8,4x37x2560,-16.126604080200195,823.0,49.0,-9.606539726257324,3,0.25,1000,final_layer
ru,48,refiner,Refiner,True,8,8,4x37x2560,-26.375015258789062,2446.0,49.0,-9.515077590942383,,0.0,1000,final_layer
ru,48,judger,Judger,True,8,8,1x37x2560,-17.307689666748047,4810.0,152.0,-8.84363842010498,,0.0,1000,final_layer
ru,49,planner,Planner,True,30,30,4x37x2560,-15.500500679016113,25.0,19.0,-9.581377029418945,1,0.75,1000,final_layer
ru,49,critic,Critic,True,30,30,4x37x2560,-10.225992202758789,125.0,19.0,-10.225992202758789,2,0.5,1000,final_layer
ru,49,refiner,Refiner,True,30,30,4x37x2560,-22.750070571899414,985.0,19.0,-10.053478240966797,3,0.25,1000,final_layer
ru,49,judger,Judger,True,30,30,1x37x2560,-13.98475170135498,817.0,80.0,-10.81511116027832,0,1.0,1000,final_layer
sw,0,planner,Planner,False,92,18,4x37x2560,-14.317296028137207,26.0,8.0,-9.310638427734375,2,0.5,1000,final_layer
sw,0,critic,Critic,False,92,18,4x37x2560,-16.627681732177734,271.0,8.0,-8.089625358581543,1,0.75,1000,final_layer
sw,0,refiner,Refiner,False,92,18,4x37x2560,-26.569337844848633,2767.0,8.0,-7.565207481384277,,0.0,1000,final_layer
sw,0,judger,Judger,False,92,18,1x37x2560,-0.3090441823005676,1.0,1.0,-0.3090441823005676,0,1.0,1000,final_layer
sw,1,planner,Planner,False,4,3,4x37x2560,-23.775484085083008,18122.0,19.0,-10.161867141723633,,0.0,1000,final_layer
sw,1,critic,Critic,False,4,3,4x37x2560,-20.444353103637695,36390.0,19.0,-8.296858787536621,,0.0,1000,final_layer
sw,1,refiner,Refiner,False,4,3,4x37x2560,-25.504220962524414,87031.0,19.0,-7.534488677978516,,0.0,1000,final_layer
sw,1,judger,Judger,False,4,3,1x37x2560,-10.647002220153809,82.0,71.0,-8.868331909179688,0,1.0,1000,final_layer
sw,2,planner,Planner,True,70000,70000,4x37x2560,-13.440579414367676,54.0,49.0,-9.71202564239502,3,0.25,1000,final_layer
sw,2,critic,Critic,True,70000,70000,4x37x2560,-21.781394958496094,514.0,49.0,-7.016231536865234,1,0.75,1000,final_layer
sw,2,refiner,Refiner,True,70000,70000,4x37x2560,-21.048690795898438,314.0,49.0,-7.319974899291992,2,0.5,1000,final_layer
sw,2,judger,Judger,True,70000,70000,1x37x2560,-12.918890953063965,216.0,125.0,-10.093534469604492,0,1.0,1000,final_layer
sw,3,planner,Planner,True,540,540,4x37x2560,-11.46218204498291,47.0,38.0,-9.270912170410156,2,0.5,1000,final_layer
sw,3,critic,Critic,True,540,540,4x37x2560,-19.266714096069336,87.0,38.0,-7.96164608001709,2,0.5,1000,final_layer
sw,3,refiner,Refiner,True,540,540,4x37x2560,-17.911779403686523,1458.0,38.0,-8.34939193725586,,0.0,1000,final_layer
sw,3,judger,Judger,True,540,540,1x37x2560,-11.25282096862793,280.0,105.0,-9.047245025634766,0,1.0,1000,final_layer
sw,4,planner,Planner,True,20,20,4x37x2560,-12.075140953063965,20.0,12.0,-10.043344497680664,2,0.5,1000,final_layer
sw,4,critic,Critic,True,20,20,4x37x2560,-17.862934112548828,37.0,12.0,-7.383864402770996,2,0.5,1000,final_layer
