run,strength,status,lang,idx,correct_float,prediction,gold
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,19,1.0,6,6
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,20,1.0,15,15
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,21,1.0,14,14
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,22,1.0,7,7
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,23,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,24,1.0,26,26
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,25,1.0,2,2
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,26,1.0,243,243
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,27,1.0,16,16
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,28,1.0,25,25
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,29,1.0,104,104
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,30,1.0,109,109
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,31,1.0,80,80
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,32,1.0,35,35
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,33,1.0,70,70
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,34,1.0,23,23
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,35,1.0,9,9
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,36,1.0,75,75
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,37,1.0,2,2
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,38,0.0,20,10
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,39,0.0,5,18
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,40,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,41,0.0,1000,200
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,42,1.0,26,26
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,43,1.0,48,48
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,44,1.0,20,20
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,45,1.0,104,104
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,46,0.0,363,163
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,47,1.0,800,800
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,48,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,es,49,1.0,30,30
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,0,1.0,18,18
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,1,1.0,3,3
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,2,0.0,130000,70000
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,3,1.0,540,540
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,4,0.0,10,20
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,5,0.0,70,64
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,6,0.0,180,260
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,7,0.0,220,160
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,8,0.0,120,45
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,9,1.0,460,460
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,10,0.0,252,366
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,11,0.0,434,694
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,12,0.0,6,13
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,13,0.0,30,18
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,14,0.0,55,60
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,15,0.0,400,125
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,16,1.0,230,230
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,17,0.0,35000,57500
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,18,0.0,4,7
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,19,1.0,6,6
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,20,0.0,8,15
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,21,0.0,6,14
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,22,0.0,10,7
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,23,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,24,1.0,26,26
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,25,0.0,3,2
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,26,0.0,3,243
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,27,1.0,16,16
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,28,1.0,25,25
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,29,0.0,86,104
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,30,0.0,122,109
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,31,1.0,80,80
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,32,0.0,5,35
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,33,1.0,70,70
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,34,0.0,33,23
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,35,0.0,14,9
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,36,0.0,37,75
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,37,0.0,0,2
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,38,1.0,10,10
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,39,0.0,12,18
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,40,0.0,4,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,41,0.0,800,200
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,42,1.0,26,26
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,43,0.0,150,48
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,44,1.0,20,20
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,45,0.0,112,104
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,46,1.0,163,163
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,47,1.0,800,800
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,48,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,fr,49,0.0,45,30
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,0,1.0,18,18
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,1,1.0,3,3
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,2,1.0,70000,70000
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,3,1.0,540,540
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,4,1.0,20,20
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,5,0.0,50,64
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,6,1.0,260,260
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,7,0.0,100,160
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,8,1.0,45,45
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,9,1.0,460,460
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,10,1.0,366,366
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,11,1.0,694,694
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,12,0.0,9,13
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,13,1.0,18,18
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,14,1.0,60,60
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,15,0.0,5125,125
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,16,1.0,230,230
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,17,1.0,57500,57500
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,18,0.0,84,7
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,19,1.0,6,6
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,20,0.0,376,15
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,21,1.0,14,14
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,22,0.0,3,7
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,23,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,24,1.0,26,26
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,25,1.0,2,2
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,26,1.0,243,243
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,27,1.0,16,16
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,28,1.0,25,25
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,29,0.0,71,104
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,30,1.0,109,109
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,31,1.0,80,80
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,32,1.0,35,35
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,33,1.0,70,70
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,34,0.0,43,23
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,35,1.0,9,9
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,36,1.0,75,75
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,37,0.0,0,2
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,38,1.0,10,10
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,39,0.0,28.97,18
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,40,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,41,1.0,200,200
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,42,1.0,26,26
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,43,1.0,48,48
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,44,0.0,20.00,20
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,45,0.0,68,104
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,46,0.0,363,163
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,47,1.0,800,800
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,48,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ja,49,1.0,30,30
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,0,1.0,18,18
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,1,1.0,3,3
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,2,1.0,70000,70000
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,3,1.0,540,540
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,4,1.0,20,20
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,5,1.0,64,64
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,6,0.0,120,260
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,7,0.0,100,160
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,8,0.0,315,45
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,9,1.0,460,460
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,10,1.0,366,366
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,11,0.0,524,694
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,12,0.0,12,13
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,13,0.0,24,18
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,14,1.0,60,60
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,15,0.0,4,125
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,16,1.0,230,230
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,17,1.0,57500,57500
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,18,1.0,7,7
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,19,1.0,6,6
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,20,1.0,15,15
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,21,1.0,14,14
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,22,1.0,7,7
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,23,0.0,10,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,24,1.0,26,26
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,25,1.0,2,2
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,26,1.0,243,243
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,27,0.0,00,16
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,28,1.0,25,25
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,29,1.0,104,104
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,30,1.0,109,109
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,31,1.0,80,80
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,32,1.0,35,35
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,33,1.0,70,70
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,34,1.0,23,23
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,35,1.0,9,9
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,36,1.0,75,75
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,37,0.0,5,2
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,38,1.0,10,10
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,39,1.0,18,18
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,40,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,41,0.0,600,200
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,42,1.0,26,26
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,43,1.0,48,48
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,44,1.0,20,20
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,45,0.0,44,104
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,46,1.0,163,163
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,47,1.0,800,800
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,48,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,ru,49,1.0,30,30
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,0,0.0,16,18
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,1,0.0,4,3
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,2,0.0,150,70000
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,3,0.0,180,540
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,4,0.0,15,20
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,5,0.0,104,64
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,6,1.0,260,260
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,7,0.0,186.67,160
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,8,0.0,4,45
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,9,0.0,110,460
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,10,0.0,3,366
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,11,1.0,694,694
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,12,0.0,1.5,13
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,13,0.0,,18
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,14,0.0,11,60
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,15,0.0,221,125
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,16,0.0,12,230
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,17,0.0,730,57500
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,18,0.0,12,7
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,19,0.0,4,6
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,20,0.0,67,15
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,21,0.0,19,14
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,22,0.0,10,7
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,23,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,24,1.0,26,26
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,25,1.0,2,2
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,26,1.0,243,243
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,27,0.0,240,16
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,28,0.0,35,25
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,29,0.0,1,104
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,30,0.0,99,109
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,31,0.0,5,80
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,32,0.0,5,35
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,33,0.0,30,70
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,34,0.0,47,23
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,35,1.0,9,9
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,36,1.0,75,75
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,37,0.0,13,2
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,38,0.0,4,10
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,39,0.0,3,18
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,40,0.0,5,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,41,0.0,3,200
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,42,0.0,10,26
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,43,0.0,200,48
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,44,0.0,4,20
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,45,0.0,4,104
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,46,0.0,80,163
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,47,0.0,5,800
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,48,0.0,42,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,sw,49,0.0,90,30
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,0,0.0,16,18
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,1,1.0,3,3
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,2,0.0,3,70000
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,3,1.0,540,540
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,4,0.0,4,20
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,5,0.0,16,64
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,6,0.0,3,260
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,7,0.0,3,160
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,8,0.0,2,45
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,9,1.0,460,460
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,10,1.0,366,366
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,11,1.0,694,694
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,12,0.0,7,13
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,13,0.0,6,18
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,14,0.0,20,60
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,15,1.0,125,125
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,16,0.0,16,230
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,17,0.0,000,57500
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,18,0.0,4,7
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,19,0.0,4,6
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,20,0.0,3,15
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,21,0.0,4,14
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,22,0.0,3,7
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,23,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,24,0.0,19.50,26
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,25,0.0,7,2
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,26,0.0,67,243
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,27,0.0,4.00,16
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,28,0.0,2,25
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,29,0.0,2,104
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,30,0.0,1,109
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,31,0.0,20,80
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,32,0.0,3,35
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,33,0.0,30,70
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,34,0.0,2,23
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,35,0.0,20,9
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,36,0.0,75.00,75
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,37,0.0,160,2
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,38,0.0,69,10
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,39,0.0,3,18
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,40,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,41,0.0,3,200
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,42,1.0,26,26
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,43,0.0,1250,48
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,44,1.0,20,20
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,45,1.0,104,104
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,46,0.0,23,163
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,47,0.0,3,800
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,48,0.0,4,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,te,49,0.0,4,30
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,0,1.0,18,18
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,1,1.0,3,3
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,2,1.0,70000,70000
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,3,1.0,540,540
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,4,1.0,20,20
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,5,0.0,50,64
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,6,1.0,260,260
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,7,0.0,120,160
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,8,0.0,1,45
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,9,1.0,460,460
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,10,1.0,366,366
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,11,0.0,your_final_answer,694
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,12,0.0,12,13
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,13,0.0,36,18
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,14,1.0,60,60
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,15,0.0,96,125
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,16,0.0,75,230
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,17,1.0,57500,57500
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,18,1.0,7,7
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,19,1.0,6,6
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,20,0.0,47,15
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,21,1.0,14,14
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,22,1.0,7,7
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,23,1.0,8,8
